scraped_at,carpark_id,name,guest_available,guest_available_display,guest_total,monthly_available,monthly_is_full,monthly_total,total,total_available,last_update
2026-02-10T00:28:56.552024+08:00,00000000-0000-0000-00000000012a,World Trade Centre,10,10+,152,1,False,1,153,11,2026-02-09T16:27:47Z
2026-02-10T00:28:56.552024+08:00,00000000-0000-0000-0000000000d8,8 Commercial Tower,10,10+,106,58,False,58,164,68,2026-02-09T16:27:47Z
2026-02-10T00:28:56.552024+08:00,00000000-0000-0000-0000000000ff,New Mandarin Plaza,10,10+,137,14,False,14,151,24,2026-02-09T16:27:47Z
2026-02-10T00:28:56.552024+08:00,00000000-0000-0000-000000000119,The Sun Arcade,10,10+,120,30,False,30,150,40,2026-02-09T16:27:47Z
2026-02-10T00:28:56.552024+08:00,00000000-0000-0000-000000000103,Sunway Gardens,10,10+,511,30,False,30,541,40,2026-02-09T16:27:47Z
2026-02-10T00:28:56.552024+08:00,00000000-0000-0000-0000000000f8,Chinachem Tsuen Wan Plaza,10,10+,59,10,False,10,69,20,2026-02-09T16:27:47Z
2026-02-10T00:28:56.552024+08:00,00000000-0000-0000-000000000121,Fu Shing Building,10,10+,305,22,False,22,327,32,2026-02-09T16:27:47Z
2026-02-10T00:28:56.552024+08:00,00000000-0000-0000-00000000010a,Fortune Plaza,10,10+,133,10,False,10,143,20,2026-02-09T16:27:47Z
2026-02-10T00:28:56.552024+08:00,00000000-0000-0000-00000000007d,Chi Fu Landmark,10,10+,334,552,False,552,886,562,2026-02-09T16:27:47Z
2026-02-10T00:28:56.552024+08:00,00000000-0000-0000-000000000124,Kwai Sing Centre,10,10+,137,6,False,6,143,16,2026-02-09T16:27:47Z
2026-02-10T00:28:56.552024+08:00,00000000-0000-0000-00000000011d,Ho Shun Tai Building,10,10+,108,26,False,26,134,36,2026-02-09T16:27:47Z
2026-02-10T00:28:56.552024+08:00,00000000-0000-0000-000000000102,Peninsula Square,10,10+,270,20,False,20,290,30,2026-02-09T16:27:47Z
2026-02-10T00:28:56.552024+08:00,00000000-0000-0000-000000000118,YOHO PLUS,10,10+,857,30,False,30,887,40,2026-02-09T16:27:47Z
2026-02-10T00:28:56.552024+08:00,00000000-0000-0000-00000000011c,Chinachem Golden Plaza,10,10+,189,7,False,7,196,17,2026-02-09T16:27:47Z
2026-02-10T00:28:56.552024+08:00,00000000-0000-0000-000000000122,Viking Gardens,10,10+,50,6,False,6,56,16,2026-02-09T16:27:47Z
2026-02-10T00:28:56.552024+08:00,00000000-0000-0000-00000000011e,Shun Fook Barn Car Park,10,10+,316,0,True,0,316,10,2026-02-09T16:27:47Z
2026-02-10T00:28:56.552024+08:00,00000000-0000-0000-0000000000dc,Concord Square,10,10+,107,0,True,0,107,10,2026-02-09T16:27:47Z
2026-02-10T00:28:56.552024+08:00,00000000-0000-0000-00000000019e,New Commerce Centre,10,10+,22,0,True,0,22,10,2026-02-09T16:27:47Z
2026-02-10T00:28:56.552024+08:00,00000000-0000-0000-000000000196,International Trade Centre,10,10+,52,6,False,6,58,16,2026-02-09T16:27:47Z
2026-02-10T00:28:56.552024+08:00,00000000-0000-0000-0000000000f4,Two Chinachem Exchange Square,10,10+,79,5,False,5,84,15,2026-02-09T16:27:47Z
2026-02-10T00:28:56.552024+08:00,00000000-0000-0000-0000000000d7,Tak Bo Garden,10,10+,215,18,False,18,233,28,2026-02-09T16:27:47Z
2026-02-10T00:28:56.552024+08:00,00000000-0000-0000-00000000019d,Honour Industrial Centre,10,10+,32,5,False,5,37,15,2026-02-09T16:27:47Z
2026-02-10T00:28:56.552024+08:00,00000000-0000-0000-0000000000c2,Sun Kwai Hing Plaza,10,10+,170,0,True,0,170,10,2026-02-09T16:27:47Z
2026-02-10T00:28:56.552024+08:00,00000000-0000-0000-000000000129,Star Ferry Car Park,10,10+,320,0,True,0,320,10,2026-02-09T16:27:31Z
2026-02-10T00:28:56.552024+08:00,00000000-0000-0000-000000000128,City Hall Car Park,10,10+,130,0,True,0,130,10,2026-02-09T16:27:46Z
2026-02-10T00:28:56.552024+08:00,00000000-0000-0000-000000000127,Kwai Fong Car Park,10,10+,180,0,True,0,180,10,2026-02-09T16:27:39Z
2026-02-10T00:28:56.552024+08:00,00000000-0000-0000-000000000191,Marina 8,10,10+,51,2,False,2,53,12,2026-02-09T16:27:47Z
2026-02-10T00:28:56.552024+08:00,00000000-0000-0000-00000000001b,New Town Mansion,10,10+,114,6,False,6,120,16,2026-02-09T16:27:47Z
2026-02-10T00:28:56.552024+08:00,00000000-0000-0000-0000000000c8,Admiralty Car Park,10,10+,510,17,False,17,527,27,2026-02-09T16:27:47Z
2026-02-10T00:28:56.552024+08:00,00000000-0000-0000-0000000000b4,Botania Villa,10,10+,54,0,True,0,54,10,2026-02-09T16:27:47Z
2026-02-10T00:28:56.552024+08:00,00000000-0000-0000-0000000000f5,Hop Yick Plaza,10,10+,75,3,False,3,78,13,2026-02-09T16:27:47Z
2026-02-10T00:28:56.552024+08:00,00000000-0000-0000-0000000000f2,CCT Telecom Building,10,10+,95,2,False,2,97,12,2026-02-09T16:27:47Z
2026-02-10T00:28:56.552024+08:00,00000000-0000-0000-0000000000a6,Shanghai Industrial Investment Building,10,10+,77,2,False,2,79,12,2026-02-09T16:27:47Z
2026-02-10T00:28:56.552024+08:00,00000000-0000-0000-0000000001a6,Hi-Tech Industrial Centre,10,10+,51,1,False,1,52,11,2026-02-09T16:27:47Z
2026-02-10T00:28:56.552024+08:00,00000000-0000-0000-0000000000c3,Metropolis Plaza,10,10+,128,12,False,12,140,22,2026-02-09T16:27:47Z
2026-02-10T00:28:56.552024+08:00,00000000-0000-0000-0000000000b9,Castello,0,0,43,0,True,0,43,0,2026-02-09T16:27:47Z
2026-02-10T00:28:56.552024+08:00,00000000-0000-0000-0000000000bc,Peninsula Tower,10,10+,77,6,False,6,83,16,2026-02-09T16:27:47Z
2026-02-10T00:28:56.552024+08:00,00000000-0000-0000-000000000109,Lai Bo Garden,10,10+,269,0,True,0,269,10,2026-02-09T16:27:47Z
2026-02-10T00:28:56.552024+08:00,00000000-0000-0000-000000000105,Eldo Court,10,10+,183,33,False,33,216,43,2026-02-09T16:27:47Z
2026-02-10T00:28:56.552024+08:00,00000000-0000-0000-000000000126,Victoria Centre,10,10+,95,4,False,4,99,14,2026-02-09T16:27:47Z
2026-02-10T00:28:56.552024+08:00,00000000-0000-0000-000000000101,Sai Kung Town Centre,10,10+,371,83,False,83,454,93,2026-02-09T16:27:47Z
2026-02-10T00:28:56.552024+08:00,00000000-0000-0000-000000000117,Hong Lai Gardens,10,10+,303,25,False,25,328,35,2026-02-09T16:27:47Z
2026-02-10T00:28:56.552024+08:00,00000000-0000-0000-0000000001c3,Wonderland Villas (Northern),10,10+,506,84,False,84,590,94,2026-02-09T16:27:47Z
2026-02-10T00:28:56.552024+08:00,00000000-0000-0000-0000000000a4,Kwai Fong Terrace,10,10+,192,11,False,11,203,21,2026-02-09T16:27:47Z
2026-02-10T00:28:56.552024+08:00,00000000-0000-0000-0000000000ae,Hilton Plaza,10,10+,319,27,False,27,346,37,2026-02-09T16:27:47Z
2026-02-10T00:28:56.552024+08:00,00000000-0000-0000-00000000019a,Tai Po Mega Mall Multi-Storey Car Park,10,10+,830,15,False,15,845,25,2026-02-09T16:27:47Z
2026-02-10T00:28:56.552024+08:00,00000000-0000-0000-00000000010b,Tsuen Wan Plaza,10,10+,260,0,True,0,260,10,2026-02-09T16:27:19Z
2026-02-10T00:28:56.552024+08:00,00000000-0000-0000-000000000079,Eightland Gardens,10,10+,85,8,False,8,93,18,2026-02-09T16:27:47Z
2026-02-10T00:28:56.552024+08:00,00000000-0000-0000-00000000006c,Bellagio,10,10+,155,0,True,0,155,10,2026-02-09T16:27:47Z
2026-02-10T00:28:56.552024+08:00,00000000-0000-0000-0000000000dd,Grandway Garden,10,10+,154,44,False,44,198,54,2026-02-09T16:27:47Z
2026-02-10T00:28:56.552024+08:00,00000000-0000-0000-0000000000de,Wai Wah Centre,10,10+,85,37,False,37,122,47,2026-02-09T16:27:47Z
2026-02-10T00:28:56.552024+08:00,00000000-0000-0000-0000000000db,Austin Tower,10,10+,119,3,False,3,122,13,2026-02-09T16:27:47Z
2026-02-10T00:28:56.552024+08:00,00000000-0000-0000-0000000001a4,Brill Plaza,10,10+,36,1,False,1,37,11,2026-02-09T16:27:47Z
2026-02-10T00:28:56.552024+08:00,00000000-0000-0000-0000000000c5,Thriving Industrial Centre,10,10+,37,4,False,4,41,14,2026-02-09T16:27:47Z
2026-02-10T00:28:56.552024+08:00,00000000-0000-0000-000000000199,Lucky Plaza,10,10+,637,24,False,24,661,34,2026-02-09T16:27:47Z
2026-02-10T00:28:56.552024+08:00,00000000-0000-0000-00000000018d,909 Cheung Sha Wan Road,2,2,29,2,False,2,31,4,2026-02-09T16:27:47Z
2026-02-10T00:28:56.552024+08:00,00000000-0000-0000-0000000000a7,Hong Kong Plaza,10,10+,156,13,False,13,169,23,2026-02-09T16:27:47Z
2026-02-10T00:28:56.552024+08:00,00000000-0000-0000-0000000000b6,Wah Ming Centre,10,10+,71,3,False,3,74,13,2026-02-09T16:27:47Z
2026-02-10T00:28:56.552024+08:00,00000000-0000-0000-000000000120,The Park Lane,10,10+,280,25,False,25,305,35,2026-02-09T16:27:47Z
2026-02-10T00:28:56.552024+08:00,00000000-0000-0000-0000000000a9,Blossom Garden,3,3,48,0,True,0,48,3,2026-02-09T16:27:47Z
2026-02-10T00:28:56.552024+08:00,00000000-0000-0000-0000000000b2,Tsuen Kam Centre,10,10+,85,4,False,4,89,14,2026-02-09T16:27:47Z
2026-02-10T00:28:56.552024+08:00,00000000-0000-0000-0000000000b3,Tsuen Wan Centre ,2,2,83,13,False,13,96,15,2026-02-09T16:27:47Z
2026-02-10T00:28:56.552024+08:00,00000000-0000-0000-0000000000cc,Fanling Town Centre,10,10+,282,41,False,41,323,51,2026-02-09T16:27:47Z
2026-02-10T00:28:56.552024+08:00,00000000-0000-0000-0000000000ac,HSBC Centre,10,10+,342,0,True,0,342,10,2026-02-09T16:27:47Z
2026-02-10T00:28:56.552024+08:00,00000000-0000-0000-0000000000c9,New Tech Plaza,10,10+,85,0,True,0,85,10,2026-02-09T16:27:47Z
2026-02-10T00:28:56.552024+08:00,00000000-0000-0000-0000000000cb,Evergreen Court,10,10+,349,11,False,11,360,21,2026-02-09T16:27:47Z
2026-02-10T00:28:56.552024+08:00,00000000-0000-0000-0000000000d0,Sheung Shui Town Centre,10,10+,174,57,False,57,231,67,2026-02-09T16:27:47Z
2026-02-10T00:28:56.552024+08:00,00000000-0000-0000-000000000197,Wetland Public Vehicle Park,0,0,131,2,False,2,133,2,2026-02-09T16:27:47Z
2026-02-10T00:28:56.552024+08:00,00000000-0000-0000-00000000000e,Chelsea Heights Phase I,10,10+,60,0,True,0,60,10,2026-02-09T16:27:47Z
2026-02-10T00:28:56.552024+08:00,00000000-0000-0000-00000000007a,Chelsea Heights Phase II,10,10+,157,0,True,0,157,10,2026-02-09T16:27:47Z
2026-02-10T00:28:56.552024+08:00,00000000-0000-0000-0000000000ec,Harbour Pinnacle,10,10+,35,0,True,0,35,10,2026-02-09T16:01:47Z
2026-02-10T00:28:56.552024+08:00,00000000-0000-0000-000000000011,Nan Fung Commercial Centre,10,10+,133,90,False,90,223,100,2026-02-09T16:27:47Z
2026-02-10T00:28:56.552024+08:00,00000000-0000-0000-000000000074,Two Sky Parc,10,10+,135,0,True,0,135,10,2026-02-09T16:27:47Z
2026-02-10T00:28:56.552024+08:00,00000000-0000-0000-0000000000fe,Siu On Centre,10,10+,49,2,False,2,51,12,2026-02-09T16:27:47Z
2026-02-10T00:28:56.552024+08:00,00000000-0000-0000-0000000000af,Wealthy Garden,7,7,50,0,True,0,50,7,2026-02-09T16:27:47Z
2026-02-10T00:28:56.552024+08:00,00000000-0000-0000-00000000001f,Wang Kwong Road,10,10+,156,13,False,13,169,23,2026-02-09T16:27:47Z
2026-02-10T00:28:56.552024+08:00,00000000-0000-0000-0000000000eb,Sai Kung Garden,10,10+,37,3,False,3,40,13,2026-02-09T16:27:47Z
2026-02-10T00:28:56.552024+08:00,00000000-0000-0000-0000000000c4,Yuen Long Plaza,10,10+,36,0,True,0,36,10,2026-02-09T16:27:47Z
2026-02-10T00:28:56.552024+08:00,00000000-0000-0000-000000000152,Coda Plaza,10,10+,54,0,True,0,54,10,2026-02-09T16:27:47Z
2026-02-10T00:28:56.552024+08:00,00000000-0000-0000-0000000001b2,Hoi Wah Road (II),9,9,118,0,True,0,118,9,2026-02-09T16:27:47Z
2026-02-10T00:28:56.552024+08:00,00000000-0000-0000-00000000006f,AEON Lai Chi Kok Store,10,10+,66,7,False,7,73,17,2026-02-09T16:27:47Z
2026-02-10T00:28:56.552024+08:00,00000000-0000-0000-00000000000f,Mei Foo Sun Chuen Stage 4,10,10+,117,36,False,36,153,46,2026-02-09T16:27:47Z
2026-02-10T00:28:56.552024+08:00,00000000-0000-0000-00000000011b,Onbury,10,10+,69,3,False,3,72,13,2026-02-09T16:27:47Z
2026-02-10T00:28:56.552024+08:00,00000000-0000-0000-00000000006d,East Town Building,10,10+,34,0,True,0,34,10,2026-02-09T16:27:47Z
2026-02-10T00:28:56.552024+08:00,00000000-0000-0000-000000000010,Mei Foo Sun Chuen Stage 7,10,10+,207,58,False,58,265,68,2026-02-09T16:27:47Z
2026-02-10T00:28:56.552024+08:00,00000000-0000-0000-0000000000b7,K-Point,9,9,42,0,True,0,42,9,2026-02-09T16:27:47Z
2026-02-10T00:28:56.552024+08:00,00000000-0000-0000-00000000010f,Harbour Heights O/A,10,10+,90,13,False,13,103,23,2026-02-09T16:27:47Z
2026-02-10T00:28:56.552024+08:00,00000000-0000-0000-000000000065,Capital Building,10,10+,52,0,True,0,52,10,2026-02-09T16:27:47Z
2026-02-10T00:28:56.552024+08:00,00000000-0000-0000-00000000002c,Wu Shan Road,10,10+,173,34,False,34,207,44,2026-02-09T16:27:47Z
2026-02-10T00:28:56.552024+08:00,00000000-0000-0000-00000000019f,New Trade Plaza,10,10+,80,8,False,8,88,18,2026-02-09T16:27:47Z
2026-02-10T00:28:56.552024+08:00,00000000-0000-0000-0000000000cd,Shatin Park Stage 1,2,2,66,17,False,17,83,19,2026-02-09T16:27:47Z
2026-02-10T00:28:56.552024+08:00,00000000-0000-0000-0000000000cf,Shatin Park Stage 3,10,10+,77,26,False,26,103,36,2026-02-09T16:27:47Z
2026-02-10T00:28:56.552024+08:00,00000000-0000-0000-000000000123,Po Sing Centre,6,6,42,0,True,0,42,6,2026-02-09T16:27:47Z
2026-02-10T00:28:56.552024+08:00,00000000-0000-0000-00000000002e,The ONE,10,10+,134,0,True,0,134,10,2026-02-09T16:10:17Z
2026-02-10T00:28:56.552024+08:00,00000000-0000-0000-0000000000b0,Lun Fung Court,10,10+,54,2,False,2,56,12,2026-02-09T16:27:47Z
2026-02-10T00:28:56.552024+08:00,00000000-0000-0000-00000000015b,One Sky Parc,10,10+,46,0,True,0,46,10,2026-02-09T16:27:47Z
2026-02-10T00:28:56.552024+08:00,00000000-0000-0000-00000000000d,Centre Parc,10,10+,42,4,False,4,46,14,2026-02-09T16:27:47Z
2026-02-10T00:28:56.552024+08:00,00000000-0000-0000-00000000013d,Port 33,10,10+,75,2,False,2,77,12,2026-02-09T16:27:47Z
2026-02-10T00:28:56.552024+08:00,00000000-0000-0000-0000000001b5,Harbour North Phase 2-3,10,10+,69,0,True,0,69,10,2026-02-09T16:27:52Z
2026-02-10T00:28:56.552024+08:00,00000000-0000-0000-000000000149,Hyatt Centric,10,10+,40,0,True,0,40,10,2026-02-09T16:27:47Z
2026-02-10T00:28:56.552024+08:00,00000000-0000-0000-0000000001ae,Eight Regency,1,1,46,0,True,0,46,1,2026-02-09T16:27:47Z
2026-02-10T00:28:56.552024+08:00,00000000-0000-0000-0000000001b3,V Walk,10,10+,85,0,True,0,85,10,2026-02-09T16:28:47Z
2026-02-10T00:28:56.552024+08:00,00000000-0000-0000-000000000007,Tin Hau Car Park,10,10+,190,0,True,0,190,10,2026-02-09T16:27:35Z
2026-02-10T00:28:56.552024+08:00,00000000-0000-0000-000000000008,Tsuen Wan Car Park,10,10+,150,0,True,0,150,10,2026-02-09T16:26:58Z
2026-02-10T00:28:56.552024+08:00,00000000-0000-0000-0000000000c0,Fung Nam Road,10,10+,50,5,False,5,55,15,2026-02-09T16:27:47Z
2026-02-10T00:28:56.552024+08:00,00000000-0000-0000-0000000001a9,Mega Trade Centre,10,10+,17,0,True,0,17,10,2026-02-09T16:27:47Z
2026-02-10T00:28:56.552024+08:00,00000000-0000-0000-0000000001ad,Tonic Industrial Centre,6,6,38,0,True,0,38,6,2026-02-09T16:27:47Z
2026-02-10T00:28:56.552024+08:00,00000000-0000-0000-0000000001af,SOHO West,10,10+,67,0,True,0,67,10,2026-02-09T16:27:47Z
2026-02-10T00:28:56.552024+08:00,00000000-0000-0000-0000000001ac,Aster Court,10,10+,62,0,True,0,62,10,2026-02-09T16:27:47Z
2026-02-10T00:28:56.552024+08:00,00000000-0000-0000-0000000001ab,Beauty Court,4,4,39,0,True,0,39,4,2026-02-09T16:27:47Z
2026-02-10T00:28:56.552024+08:00,00000000-0000-0000-0000000001b1,Kodak House II,10,10+,18,1,False,1,19,11,2026-02-09T16:27:47Z
2026-02-10T00:28:56.552024+08:00,00000000-0000-0000-0000000001b0,Mayfair Gardens,10,10+,468,1,False,1,469,11,2026-02-09T16:27:47Z
2026-02-10T00:28:56.552024+08:00,00000000-0000-0000-0000000001b8,S22,10,10+,75,3,False,3,78,13,2026-02-09T16:27:53Z
2026-02-10T00:28:56.552024+08:00,00000000-0000-0000-0000000001b4,GO PARK Sai Sha,10,10+,353,0,True,0,353,10,2026-02-09T16:27:54Z
2026-02-10T00:28:56.552024+08:00,00000000-0000-0000-00000000006b,Ho Fai Garden,10,10+,48,14,False,14,62,24,2026-02-09T16:27:47Z
2026-02-10T00:28:56.552024+08:00,00000000-0000-0000-0000000001b6,Ka Fu Fong Public Car Park,10,10+,160,0,True,0,160,10,2026-02-09T16:27:50Z
2026-02-10T00:28:56.552024+08:00,00000000-0000-0000-0000000001a8,The Burrow,10,10+,78,1,False,1,79,11,2026-02-09T16:27:47Z
2026-02-10T00:28:56.552024+08:00,00000000-0000-0000-0000000001c4,GO PARK 2,10,10+,64,0,True,0,64,10,2026-02-09T16:27:47Z
2026-02-10T00:28:56.552024+08:00,00000000-0000-0000-0000000000fc,Cheong Shing Court,10,10+,43,0,True,0,43,10,2026-02-09T16:27:19Z
2026-02-10T00:28:56.552024+08:00,00000000-0000-0000-00000000010c,Easy Tower,10,10+,56,11,False,11,67,21,2026-02-09T16:27:24Z
2026-02-10T00:28:56.552024+08:00,00000000-0000-0000-0000000000ee,Bedford Road,10,10+,36,0,True,0,36,10,2026-02-09T16:27:22Z
2026-02-10T00:28:56.552024+08:00,00000000-0000-0000-000000000190,Yue Kwong Chuen,10,10+,22,0,True,0,22,10,2026-02-09T16:27:09Z
2026-02-10T00:28:56.552024+08:00,00000000-0000-0000-0000000000ad,Chinachem Century Tower,10,10+,31,4,False,4,35,14,2026-02-09T16:27:03Z
2026-02-10T00:28:56.552024+08:00,00000000-0000-0000-0000000000ba,Millennium Trade Centre,10,10+,33,1,False,1,34,11,2026-02-09T16:27:30Z
2026-02-10T00:28:56.552024+08:00,00000000-0000-0000-0000000000bb,Grand City Plaza,10,10+,61,8,False,8,69,18,2026-02-09T16:27:14Z
2026-02-10T00:28:56.552024+08:00,00000000-0000-0000-0000000000c1,San Shing Avenue,10,10+,24,0,True,0,24,10,2026-02-09T16:27:11Z
2026-02-10T00:28:56.552024+08:00,00000000-0000-0000-0000000000c6,The Chelsea ,10,10+,29,0,True,0,29,10,2026-02-09T16:27:34Z
2026-02-10T00:28:56.552024+08:00,00000000-0000-0000-000000000077,Kailey Industrial Centre,10,10+,77,0,True,0,77,10,2026-02-09T16:27:29Z
2026-02-10T00:28:56.552024+08:00,00000000-0000-0000-000000000069,Venice Garden,1,1,46,0,True,0,46,1,2026-02-09T16:27:02Z
2026-02-10T00:28:56.552024+08:00,00000000-0000-0000-000000000068,South Lane,10,10+,22,1,False,1,23,11,2026-02-09T16:27:29Z
2026-02-10T00:28:56.552024+08:00,00000000-0000-0000-000000000063,Tsan Yung Mansion,10,10+,53,1,False,1,54,11,2026-02-09T16:27:13Z
2026-02-10T00:28:56.552024+08:00,00000000-0000-0000-00000000002a,Tsuen King Circuit,6,6,45,0,True,0,45,6,2026-02-09T16:27:30Z
2026-02-10T00:28:56.552024+08:00,00000000-0000-0000-000000000029,Wing Lung Street,5,5,22,0,True,0,22,5,2026-02-09T16:27:37Z
2026-02-10T00:28:56.552024+08:00,00000000-0000-0000-000000000024,Brighton Place,10,10+,69,6,False,6,75,16,2026-02-09T16:27:35Z
2026-02-10T00:28:56.552024+08:00,00000000-0000-0000-000000000020,KC100,10,10+,62,0,True,0,62,10,2026-02-09T16:27:38Z
2026-02-10T00:28:56.552024+08:00,00000000-0000-0000-000000000001,EDGE,10,10+,47,0,True,0,47,10,2026-02-09T16:27:01Z
2026-02-10T00:28:56.552024+08:00,00000000-0000-0000-00000000013b,Lancashire Centre,10,10+,34,1,False,1,35,11,2026-02-09T16:27:02Z
2026-02-10T00:28:56.552024+08:00,00000000-0000-0000-000000000194,Yuk Yat Street ,10,10+,46,0,True,0,46,10,2026-02-09T16:27:02Z
2026-02-10T00:28:56.552024+08:00,00000000-0000-0000-0000000001a7,Valiant Industrial Centre,8,8,10,0,True,0,10,8,2026-02-09T16:26:33Z
2026-02-10T00:28:56.552024+08:00,00000000-0000-0000-0000000001b7,Technology Plaza,10,10+,20,0,True,0,20,10,2026-02-09T16:27:01Z
2026-02-10T00:28:56.552024+08:00,00000000-0000-0000-0000000000ab,,0,-,0,0,True,0,0,0,2026-02-09T08:28:57.154633Z
2026-02-10T00:28:56.552024+08:00,00000000-0000-0000-000000000125,,0,-,0,0,True,0,0,0,2026-02-09T08:28:57.154669Z
2026-02-10T00:28:56.552024+08:00,00000000-0000-0000-00000000011f,,0,-,0,0,True,0,0,0,2026-02-09T08:28:57.154691Z
2026-02-10T00:28:56.552024+08:00,00000000-0000-0000-000000000116,,0,-,0,0,True,0,0,0,2026-02-09T08:28:57.154707Z
2026-02-10T00:28:56.552024+08:00,00000000-0000-0000-000000000115,,0,-,0,0,True,0,0,0,2026-02-09T08:28:57.154711Z
2026-02-10T00:28:56.552024+08:00,00000000-0000-0000-000000000114,,0,-,0,0,True,0,0,0,2026-02-09T08:28:57.154714Z
2026-02-10T00:28:56.552024+08:00,00000000-0000-0000-000000000112,,0,-,0,0,True,0,0,0,2026-02-09T08:28:57.154717Z
2026-02-10T00:28:56.552024+08:00,00000000-0000-0000-000000000111,,0,-,0,0,True,0,0,0,2026-02-09T08:28:57.154721Z
2026-02-10T00:28:56.552024+08:00,00000000-0000-0000-000000000110,,0,-,0,0,True,0,0,0,2026-02-09T08:28:57.154730Z
2026-02-10T00:28:56.552024+08:00,00000000-0000-0000-00000000010e,,0,-,0,0,True,0,0,0,2026-02-09T08:28:57.154736Z
2026-02-10T00:28:56.552024+08:00,00000000-0000-0000-00000000010d,,0,-,0,0,True,0,0,0,2026-02-09T08:28:57.154740Z
2026-02-10T00:28:56.552024+08:00,00000000-0000-0000-000000000108,Dragon Centre (Sham Shui Po),0,-,0,0,True,0,0,0,2026-02-09T08:28:57.154747Z
