scraped_at,park_id,name,district,private_car_vacancy,motorcycle_vacancy,lgv_vacancy,last_update,opening_status
2026-02-09T00:14:40.515149+08:00,12,Amoy Plaza,Kwun Tong District,68,0,0,2026-02-07 23:51:01,OPEN
2026-02-09T00:14:40.515149+08:00,27,Yau Lai Shopping Centre Carpark,Kwun Tong District,3,2,,2026-02-06 14:09:02,OPEN
2026-02-09T00:14:40.515149+08:00,30,Telford Plaza D Carpark,Kwun Tong District,58,,,2026-02-08 23:54:40,OPEN
2026-02-09T00:14:40.515149+08:00,31,Telford Plaza I Carpark,Kwun Tong District,163,,,2026-02-08 23:39:50,OPEN
2026-02-09T00:14:40.515149+08:00,32,Telford Plaza II Carpark,Kwun Tong District,89,,,2026-02-08 23:38:10,OPEN
2026-02-09T00:14:40.515149+08:00,38,Domain Carpark,Kwun Tong District,42,,,2026-02-08 21:03:56,OPEN
2026-02-09T00:14:40.515149+08:00,75,Landmark East Carpark,Kwun Tong District,52,,,2026-02-09 00:05:57,OPEN
2026-02-09T00:14:40.515149+08:00,77,Kingston International Center,Kwun Tong District,93,,,2026-02-08 23:51:40,OPEN
2026-02-09T00:14:40.515149+08:00,78,Stelux House,Wong Tai Sin District,7,,,2026-02-06 16:41:40,OPEN
2026-02-09T00:14:40.515149+08:00,81,Manulife Place,Kwun Tong District,76,3,5,2026-02-02 18:45:33,OPEN
2026-02-09T00:14:40.515149+08:00,88,"Public Vehicle Parking, 8 Yan Yue Wai, Yau Tong",Kwun Tong District,12,,24,2026-02-06 11:33:32,OPEN
2026-02-09T00:14:40.515149+08:00,93,Hong Ning Road Park Car Park,Kwun Tong District,0,,,2026-02-08 23:18:00,OPEN
2026-02-09T00:14:40.515149+08:00,100,Prosperity Place Car Park,Kwun Tong District,30,,,2026-02-08 23:35:30,OPEN
2026-02-09T00:14:40.515149+08:00,101,Prosperity Center Car Park,Kwun Tong District,68,,,2026-02-08 22:52:50,OPEN
2026-02-09T00:14:40.515149+08:00,102,Scramble Hill,Kwun Tong District,149,,,2026-02-08 21:59:50,OPEN
2026-02-09T00:14:40.515149+08:00,103,One Sky Parc (Wilson Parking),Kwun Tong District,42,,,2026-02-09 00:02:01,OPEN
2026-02-09T00:14:40.515149+08:00,104,AIRSIDE,Wong Tai Sin District,692,79,,2026-02-09 00:05:31,OPEN
2026-02-09T00:14:40.515149+08:00,117,Kai Ching Estate Car Park,Kowloon City District,20,,,2026-02-09 00:03:21,OPEN
2026-02-09T00:14:40.515149+08:00,118,Tak Long Estate Carpark A,Kowloon City District,25,,,2026-02-09 00:03:21,OPEN
2026-02-09T00:14:40.515149+08:00,119,Tak Long Estate Carpark B,Kowloon City District,1,,,2026-02-09 00:03:21,OPEN
2026-02-09T00:14:40.515149+08:00,123,KTR350 Car Park,Kwun Tong District,73,,,2026-02-08 21:57:50,OPEN
2026-02-09T00:14:40.515149+08:00,124,Stadium Carpark,Kowloon City District,294,34,,2026-02-08 01:01:20,OPEN
2026-02-09T00:14:40.515149+08:00,125,Arena Carpark,Kowloon City District,205,9,,2026-02-08 01:01:20,OPEN
2026-02-09T00:14:40.515149+08:00,128,The Burrow (Wilson Parking),Wong Tai Sin District,32,,,2026-02-09 00:00:41,OPEN
2026-02-09T00:14:40.515149+08:00,tdc166p1,Phase 1 Carpark of Tin Ching Estate,Yuen Long,-1,,,2026-02-09 00:11:02,CLOSED
2026-02-09T00:14:40.515149+08:00,tdc6p11,Cheung Shan Estate Carpark,Tsuen Wan,-1,,,2026-02-09 00:11:02,OPEN
2026-02-09T00:14:40.515149+08:00,tdc245p1,Hong Wah Court Car Park,Kwun Tong,-1,,,2026-02-09 00:11:02,CLOSED
2026-02-09T00:14:40.515149+08:00,tdc6p8,Kwai Shing West Shopping Centre Car Park,Kwai Tsing,-1,,,2026-02-09 00:11:02,OPEN
2026-02-09T00:14:40.515149+08:00,tdc6p9,Lai King Estate Car Park C,Kwai Tsing,-1,,,2026-02-09 00:11:02,OPEN
2026-02-09T00:14:40.515149+08:00,tdc8p3,MTR Hong Kong Station Car Park,Central & Western,239,,,2026-02-09 00:10:15,OPEN
2026-02-09T00:14:40.515149+08:00,tdcp10,Aberdeen Car Park,Southern,30,5,,2026-02-09 00:10:12,OPEN
2026-02-09T00:14:40.515149+08:00,tdcp11,Tin Hau Car Park,Wan Chai,189,0,,2026-02-09 00:10:12,OPEN
2026-02-09T00:14:40.515149+08:00,tdcp12,Sheung Fung Street Car Park,Wong Tai Sin,72,1,,2026-02-09 00:10:12,OPEN
2026-02-09T00:14:40.515149+08:00,tdcp2,Rumsey Street Car Park,Central & Western,488,33,,2026-02-09 00:10:12,OPEN
2026-02-09T00:14:40.515149+08:00,tdcp3,Tsuen Wan Car Park,Tsuen Wan,124,2,,2026-02-09 00:10:12,OPEN
2026-02-09T00:14:40.515149+08:00,tdcp5,City Hall Car Park,Central & Western,129,7,,2026-02-09 00:10:12,OPEN
